,M,F,overall,agedays
14579,4.46532293463385e-06,2.74804238600519e-06,3.60668266031952e-06,14579
14580,4.46644503721103e-06,2.74874222366517e-06,3.6075936304381e-06,14580
14581,4.46756713978821e-06,2.74944206132515e-06,3.60850460055668e-06,14581
14582,4.4686892423654e-06,2.75014189898513e-06,3.60941557067526e-06,14582
14583,4.46981134494258e-06,2.75084173664511e-06,3.61032654079384e-06,14583
14584,4.47093344751976e-06,2.75154157430509e-06,3.61123751091243e-06,14584
14585,4.47205555009695e-06,2.75224141196507e-06,3.61214848103101e-06,14585
14586,4.47317765267413e-06,2.75294124962505e-06,3.61305945114959e-06,14586
14587,4.47429975525131e-06,2.75364108728503e-06,3.61397042126817e-06,14587
14588,4.4754218578285e-06,2.75434092494501e-06,3.61488139138675e-06,14588
14589,4.47654396040568e-06,2.75504076260499e-06,3.61579236150533e-06,14589
14590,4.47766606298286e-06,2.75574060026497e-06,3.61670333162392e-06,14590
14591,4.47878816556005e-06,2.75644043792495e-06,3.6176143017425e-06,14591
14592,4.47991026813723e-06,2.75714027558493e-06,3.61852527186108e-06,14592
14593,4.48103237071441e-06,2.75784011324491e-06,3.61943624197966e-06,14593
14594,4.48215447329159e-06,2.75853995090489e-06,3.62034721209824e-06,14594
14595,4.48327657586878e-06,2.75923978856487e-06,3.62125818221682e-06,14595
14596,4.48439867844596e-06,2.75993962622485e-06,3.62216915233541e-06,14596
14597,4.48552078102314e-06,2.76063946388483e-06,3.62308012245399e-06,14597
14598,4.48664288360033e-06,2.76133930154481e-06,3.62399109257257e-06,14598
14599,4.48776498617751e-06,2.76203913920479e-06,3.62490206269115e-06,14599
14600,4.48888708875469e-06,2.76273897686477e-06,3.62581303280973e-06,14600
14601,4.49000919133188e-06,2.76343881452475e-06,3.62672400292831e-06,14601
14602,4.49113129390906e-06,2.76413865218473e-06,3.62763497304689e-06,14602
14603,4.49225339648624e-06,2.76483848984471e-06,3.62854594316548e-06,14603
14604,4.49337549906343e-06,2.76553832750469e-06,3.62945691328406e-06,14604
14605,4.49449760164061e-06,2.76623816516467e-06,3.63036788340264e-06,14605
14606,4.49561970421779e-06,2.76693800282465e-06,3.63127885352122e-06,14606
14607,4.49674180679498e-06,2.76763784048463e-06,3.6321898236398e-06,14607
14608,4.49786390937216e-06,2.76833767814461e-06,3.63310079375838e-06,14608
14609,4.49898601194934e-06,2.76903751580459e-06,3.63401176387697e-06,14609
14610,4.50010811452652e-06,2.76973735346457e-06,3.63492273399555e-06,14610
14611,4.50123021710371e-06,2.77043719112455e-06,3.63583370411413e-06,14611
14612,4.50235231968089e-06,2.77113702878453e-06,3.63674467423271e-06,14612
14613,4.50347442225807e-06,2.77183686644451e-06,3.63765564435129e-06,14613
14614,4.50459652483526e-06,2.77253670410449e-06,3.63856661446987e-06,14614
14615,4.50571862741244e-06,2.77323654176447e-06,3.63947758458845e-06,14615
14616,4.50684072998962e-06,2.77393637942445e-06,3.64038855470704e-06,14616
14617,4.50796283256681e-06,2.77463621708443e-06,3.64129952482562e-06,14617
14618,4.50908493514399e-06,2.77533605474441e-06,3.6422104949442e-06,14618
14619,4.51020703772117e-06,2.77603589240439e-06,3.64312146506278e-06,14619
14620,4.51132914029836e-06,2.77673573006437e-06,3.64403243518136e-06,14620
14621,4.51245124287554e-06,2.77743556772435e-06,3.64494340529994e-06,14621
14622,4.51357334545272e-06,2.77813540538433e-06,3.64585437541853e-06,14622
14623,4.51469544802991e-06,2.77883524304431e-06,3.64676534553711e-06,14623
14624,4.51581755060709e-06,2.77953508070429e-06,3.64767631565569e-06,14624
14625,4.51693965318427e-06,2.78023491836427e-06,3.64858728577427e-06,14625
14626,4.51806175576145e-06,2.78093475602425e-06,3.64949825589285e-06,14626
14627,4.51918385833864e-06,2.78163459368423e-06,3.65040922601143e-06,14627
14628,4.52030596091582e-06,2.78233443134421e-06,3.65132019613002e-06,14628
14629,4.521428063493e-06,2.78303426900419e-06,3.6522311662486e-06,14629
14630,4.52255016607019e-06,2.78373410666417e-06,3.65314213636718e-06,14630
14631,4.52367226864737e-06,2.78443394432415e-06,3.65405310648576e-06,14631
14632,4.52479437122455e-06,2.78513378198413e-06,3.65496407660434e-06,14632
14633,4.52591647380174e-06,2.78583361964411e-06,3.65587504672292e-06,14633
14634,4.52703857637892e-06,2.78653345730409e-06,3.6567860168415e-06,14634
14635,4.5281606789561e-06,2.78723329496407e-06,3.65769698696009e-06,14635
14636,4.52928278153329e-06,2.78793313262405e-06,3.65860795707867e-06,14636
14637,4.53040488411047e-06,2.78863297028403e-06,3.65951892719725e-06,14637
14638,4.53152698668765e-06,2.78933280794401e-06,3.66042989731583e-06,14638
14639,4.53264908926484e-06,2.79003264560399e-06,3.66134086743441e-06,14639
14640,4.53377119184202e-06,2.79073248326397e-06,3.66225183755299e-06,14640
14641,4.5348932944192e-06,2.79143232092395e-06,3.66316280767158e-06,14641
14642,4.53601539699638e-06,2.79213215858393e-06,3.66407377779016e-06,14642
14643,4.53713749957357e-06,2.79283199624391e-06,3.66498474790874e-06,14643
14644,4.53825960215075e-06,2.79353183390389e-06,3.66589571802732e-06,14644
14645,4.53938170472793e-06,2.79423167156387e-06,3.6668066881459e-06,14645
14646,4.54050380730512e-06,2.79493150922385e-06,3.66771765826448e-06,14646
14647,4.5416259098823e-06,2.79563134688383e-06,3.66862862838307e-06,14647
14648,4.54274801245948e-06,2.79633118454381e-06,3.66953959850165e-06,14648
14649,4.54387011503667e-06,2.79703102220379e-06,3.67045056862023e-06,14649
14650,4.54499221761385e-06,2.79773085986377e-06,3.67136153873881e-06,14650
14651,4.54611432019103e-06,2.79843069752375e-06,3.67227250885739e-06,14651
14652,4.54723642276822e-06,2.79913053518373e-06,3.67318347897597e-06,14652
14653,4.5483585253454e-06,2.79983037284371e-06,3.67409444909455e-06,14653
14654,4.54948062792258e-06,2.80053021050369e-06,3.67500541921314e-06,14654
14655,4.55060273049977e-06,2.80123004816367e-06,3.67591638933172e-06,14655
14656,4.55172483307695e-06,2.80192988582365e-06,3.6768273594503e-06,14656
14657,4.55284693565413e-06,2.80262972348363e-06,3.67773832956888e-06,14657
14658,4.55396903823132e-06,2.80332956114361e-06,3.67864929968746e-06,14658
14659,4.5550911408085e-06,2.80402939880359e-06,3.67956026980604e-06,14659
14660,4.55621324338568e-06,2.80472923646357e-06,3.68047123992463e-06,14660
14661,4.55733534596286e-06,2.80542907412355e-06,3.68138221004321e-06,14661
14662,4.55845744854005e-06,2.80612891178353e-06,3.68229318016179e-06,14662
14663,4.55957955111723e-06,2.80682874944351e-06,3.68320415028037e-06,14663
14664,4.56070165369441e-06,2.80752858710349e-06,3.68411512039895e-06,14664
14665,4.5618237562716e-06,2.80822842476347e-06,3.68502609051753e-06,14665
14666,4.56294585884878e-06,2.80892826242345e-06,3.68593706063611e-06,14666
14667,4.56406796142596e-06,2.80962810008343e-06,3.6868480307547e-06,14667
14668,4.56519006400315e-06,2.81032793774341e-06,3.68775900087328e-06,14668
14669,4.56631216658033e-06,2.81102777540339e-06,3.68866997099186e-06,14669
14670,4.56743426915751e-06,2.81172761306337e-06,3.68958094111044e-06,14670
14671,4.5685563717347e-06,2.81242745072335e-06,3.69049191122902e-06,14671
14672,4.56967847431188e-06,2.81312728838333e-06,3.6914028813476e-06,14672
14673,4.57080057688906e-06,2.81382712604331e-06,3.69231385146619e-06,14673
14674,4.57192267946625e-06,2.81452696370329e-06,3.69322482158477e-06,14674
14675,4.57304478204343e-06,2.81522680136327e-06,3.69413579170335e-06,14675
14676,4.57416688462061e-06,2.81592663902325e-06,3.69504676182193e-06,14676
14677,4.57528898719779e-06,2.81662647668323e-06,3.69595773194051e-06,14677
14678,4.57641108977498e-06,2.81732631434321e-06,3.69686870205909e-06,14678
14679,4.57753319235216e-06,2.81802615200319e-06,3.69777967217768e-06,14679
14680,4.57865529492934e-06,2.81872598966317e-06,3.69869064229626e-06,14680
14681,4.57977739750653e-06,2.81942582732315e-06,3.69960161241484e-06,14681
14682,4.58089950008371e-06,2.82012566498313e-06,3.70051258253342e-06,14682
14683,4.58202160266089e-06,2.82082550264311e-06,3.701423552652e-06,14683
14684,4.58314370523808e-06,2.82152534030309e-06,3.70233452277058e-06,14684
14685,4.58426580781526e-06,2.82222517796307e-06,3.70324549288917e-06,14685
14686,4.58538791039244e-06,2.82292501562305e-06,3.70415646300775e-06,14686
14687,4.58651001296963e-06,2.82362485328303e-06,3.70506743312633e-06,14687
14688,4.58763211554681e-06,2.82432469094301e-06,3.70597840324491e-06,14688
14689,4.58875421812399e-06,2.82502452860299e-06,3.70688937336349e-06,14689
14690,4.58987632070118e-06,2.82572436626297e-06,3.70780034348207e-06,14690
14691,4.59099842327836e-06,2.82642420392295e-06,3.70871131360065e-06,14691
14692,4.59212052585554e-06,2.82712404158293e-06,3.70962228371924e-06,14692
14693,4.59324262843272e-06,2.82782387924291e-06,3.71053325383782e-06,14693
14694,4.59436473100991e-06,2.82852371690289e-06,3.7114442239564e-06,14694
14695,4.59548683358709e-06,2.82922355456287e-06,3.71235519407498e-06,14695
14696,4.59660893616427e-06,2.82992339222285e-06,3.71326616419356e-06,14696
14697,4.59773103874146e-06,2.83062322988283e-06,3.71417713431214e-06,14697
14698,4.59885314131864e-06,2.83132306754281e-06,3.71508810443072e-06,14698
14699,4.59997524389582e-06,2.83202290520279e-06,3.71599907454931e-06,14699
14700,4.60109734647301e-06,2.83272274286277e-06,3.71691004466789e-06,14700
14701,4.60221944905019e-06,2.83342258052275e-06,3.71782101478647e-06,14701
14702,4.60334155162737e-06,2.83412241818273e-06,3.71873198490505e-06,14702
14703,4.60446365420456e-06,2.83482225584271e-06,3.71964295502363e-06,14703
14704,4.60558575678174e-06,2.83552209350269e-06,3.72055392514221e-06,14704
14705,4.60670785935892e-06,2.83622193116267e-06,3.7214648952608e-06,14705
14706,4.60782996193611e-06,2.83692176882265e-06,3.72237586537938e-06,14706
14707,4.60895206451329e-06,2.83762160648263e-06,3.72328683549796e-06,14707
14708,4.61007416709047e-06,2.83832144414261e-06,3.72419780561654e-06,14708
14709,4.61119626966765e-06,2.83902128180259e-06,3.72510877573512e-06,14709
14710,4.61231837224484e-06,2.83972111946257e-06,3.7260197458537e-06,14710
14711,4.61344047482202e-06,2.84042095712255e-06,3.72693071597229e-06,14711
14712,4.6145625773992e-06,2.84112079478253e-06,3.72784168609087e-06,14712
14713,4.61568467997639e-06,2.84182063244251e-06,3.72875265620945e-06,14713
14714,4.61680678255357e-06,2.84252047010249e-06,3.72966362632803e-06,14714
14715,4.61792888513075e-06,2.84322030776247e-06,3.73057459644661e-06,14715
14716,4.61905098770794e-06,2.84392014542245e-06,3.73148556656519e-06,14716
14717,4.62017309028512e-06,2.84461998308243e-06,3.73239653668378e-06,14717
14718,4.6212951928623e-06,2.84531982074241e-06,3.73330750680236e-06,14718
14719,4.62241729543949e-06,2.84601965840239e-06,3.73421847692094e-06,14719
14720,4.62353939801667e-06,2.84671949606237e-06,3.73512944703952e-06,14720
14721,4.62466150059385e-06,2.84741933372235e-06,3.7360404171581e-06,14721
14722,4.62578360317104e-06,2.84811917138233e-06,3.73695138727668e-06,14722
14723,4.62690570574822e-06,2.84881900904231e-06,3.73786235739526e-06,14723
14724,4.6280278083254e-06,2.84951884670229e-06,3.73877332751385e-06,14724
14725,4.62914991090259e-06,2.85021868436227e-06,3.73968429763243e-06,14725
14726,4.63027201347977e-06,2.85091852202225e-06,3.74059526775101e-06,14726
14727,4.63139411605695e-06,2.85161835968223e-06,3.74150623786959e-06,14727
14728,4.63251621863413e-06,2.85231819734221e-06,3.74241720798817e-06,14728
14729,4.63363832121132e-06,2.85301803500219e-06,3.74332817810675e-06,14729
14730,4.6347604237885e-06,2.85371787266217e-06,3.74423914822534e-06,14730
14731,4.63588252636568e-06,2.85441771032215e-06,3.74515011834392e-06,14731
14732,4.63700462894287e-06,2.85511754798213e-06,3.7460610884625e-06,14732
14733,4.63812673152005e-06,2.85581738564211e-06,3.74697205858108e-06,14733
14734,4.63924883409723e-06,2.85651722330209e-06,3.74788302869966e-06,14734
14735,4.64037093667442e-06,2.85721706096207e-06,3.74879399881824e-06,14735
14736,4.6414930392516e-06,2.85791689862205e-06,3.74970496893682e-06,14736
14737,4.64261514182878e-06,2.85861673628203e-06,3.75061593905541e-06,14737
14738,4.64373724440597e-06,2.85931657394201e-06,3.75152690917399e-06,14738
14739,4.64485934698315e-06,2.86001641160199e-06,3.75243787929257e-06,14739
14740,4.64598144956033e-06,2.86071624926197e-06,3.75334884941115e-06,14740
14741,4.64710355213752e-06,2.86141608692195e-06,3.75425981952973e-06,14741
14742,4.6482256547147e-06,2.86211592458193e-06,3.75517078964831e-06,14742
14743,4.64934775729188e-06,2.86281576224191e-06,3.7560817597669e-06,14743
14744,4.65046985986906e-06,2.86351559990189e-06,3.75699272988548e-06,14744
14745,4.65159196244625e-06,2.86421543756187e-06,3.75790370000406e-06,14745
14746,4.65271406502343e-06,2.86491527522185e-06,3.75881467012264e-06,14746
14747,4.65383616760061e-06,2.86561511288183e-06,3.75972564024122e-06,14747
14748,4.6549582701778e-06,2.86631495054181e-06,3.7606366103598e-06,14748
14749,4.65608037275498e-06,2.86701478820179e-06,3.76154758047839e-06,14749
14750,4.65720247533216e-06,2.86771462586177e-06,3.76245855059697e-06,14750
14751,4.65832457790935e-06,2.86841446352175e-06,3.76336952071555e-06,14751
14752,4.65944668048653e-06,2.86911430118173e-06,3.76428049083413e-06,14752
14753,4.66056878306371e-06,2.86981413884171e-06,3.76519146095271e-06,14753
14754,4.6616908856409e-06,2.87051397650169e-06,3.76610243107129e-06,14754
14755,4.66281298821808e-06,2.87121381416167e-06,3.76701340118987e-06,14755
14756,4.66393509079526e-06,2.87191365182165e-06,3.76792437130846e-06,14756
14757,4.66505719337245e-06,2.87261348948163e-06,3.76883534142704e-06,14757
14758,4.66617929594963e-06,2.87331332714161e-06,3.76974631154562e-06,14758
14759,4.66730139852681e-06,2.87401316480159e-06,3.7706572816642e-06,14759
14760,4.66842350110399e-06,2.87471300246157e-06,3.77156825178278e-06,14760
14761,4.66954560368118e-06,2.87541284012155e-06,3.77247922190136e-06,14761
14762,4.67066770625836e-06,2.87611267778153e-06,3.77339019201995e-06,14762
14763,4.67178980883554e-06,2.87681251544151e-06,3.77430116213853e-06,14763
14764,4.67291191141273e-06,2.87751235310149e-06,3.77521213225711e-06,14764
14765,4.67403401398991e-06,2.87821219076147e-06,3.77612310237569e-06,14765
14766,4.67515611656709e-06,2.87891202842145e-06,3.77703407249427e-06,14766
14767,4.67627821914428e-06,2.87961186608143e-06,3.77794504261285e-06,14767
14768,4.67740032172146e-06,2.88031170374141e-06,3.77885601273143e-06,14768
14769,4.67852242429864e-06,2.88101154140139e-06,3.77976698285002e-06,14769
14770,4.67964452687583e-06,2.88171137906137e-06,3.7806779529686e-06,14770
14771,4.68076662945301e-06,2.88241121672135e-06,3.78158892308718e-06,14771
14772,4.68188873203019e-06,2.88311105438133e-06,3.78249989320576e-06,14772
14773,4.68301083460738e-06,2.88381089204131e-06,3.78341086332434e-06,14773
14774,4.68413293718456e-06,2.88451072970129e-06,3.78432183344292e-06,14774
14775,4.68525503976174e-06,2.88521056736127e-06,3.78523280356151e-06,14775
14776,4.68637714233893e-06,2.88591040502125e-06,3.78614377368009e-06,14776
14777,4.68749924491611e-06,2.88661024268123e-06,3.78705474379867e-06,14777
14778,4.68862134749329e-06,2.88731008034121e-06,3.78796571391725e-06,14778
14779,4.68974345007047e-06,2.88800991800119e-06,3.78887668403583e-06,14779
14780,4.69086555264766e-06,2.88870975566117e-06,3.78978765415441e-06,14780
14781,4.69198765522484e-06,2.88940959332115e-06,3.790698624273e-06,14781
14782,4.69310975780202e-06,2.89010943098113e-06,3.79160959439158e-06,14782
14783,4.69423186037921e-06,2.89080926864111e-06,3.79252056451016e-06,14783
14784,4.69535396295639e-06,2.89150910630109e-06,3.79343153462874e-06,14784
14785,4.69647606553357e-06,2.89220894396107e-06,3.79434250474732e-06,14785
14786,4.69759816811076e-06,2.89290878162105e-06,3.7952534748659e-06,14786
14787,4.69872027068794e-06,2.89360861928103e-06,3.79616444498448e-06,14787
14788,4.69984237326512e-06,2.89430845694101e-06,3.79707541510307e-06,14788
14789,4.70096447584231e-06,2.89500829460099e-06,3.79798638522165e-06,14789
14790,4.70208657841949e-06,2.89570813226097e-06,3.79889735534023e-06,14790
14791,4.70320868099667e-06,2.89640796992095e-06,3.79980832545881e-06,14791
14792,4.70433078357386e-06,2.89710780758093e-06,3.80071929557739e-06,14792
14793,4.70545288615104e-06,2.89780764524091e-06,3.80163026569597e-06,14793
14794,4.706569764364e-06,2.89861492308692e-06,3.80259234372546e-06,14794
14795,4.70768664257695e-06,2.89942220093294e-06,3.80355442175495e-06,14795
14796,4.70880352078991e-06,2.90022947877895e-06,3.80451649978443e-06,14796
14797,4.70992039900287e-06,2.90103675662497e-06,3.80547857781392e-06,14797
14798,4.71103727721582e-06,2.90184403447098e-06,3.8064406558434e-06,14798
14799,4.71215415542878e-06,2.90265131231699e-06,3.80740273387289e-06,14799
14800,4.71327103364174e-06,2.90345859016301e-06,3.80836481190237e-06,14800
14801,4.7143879118547e-06,2.90426586800902e-06,3.80932688993186e-06,14801
14802,4.71550479006765e-06,2.90507314585504e-06,3.81028896796135e-06,14802
14803,4.71662166828061e-06,2.90588042370105e-06,3.81125104599083e-06,14803
14804,4.71773854649357e-06,2.90668770154706e-06,3.81221312402032e-06,14804
14805,4.71885542470653e-06,2.90749497939308e-06,3.8131752020498e-06,14805
14806,4.71997230291948e-06,2.90830225723909e-06,3.81413728007929e-06,14806
14807,4.72108918113244e-06,2.90910953508511e-06,3.81509935810877e-06,14807
14808,4.7222060593454e-06,2.90991681293112e-06,3.81606143613826e-06,14808
14809,4.72332293755836e-06,2.91072409077713e-06,3.81702351416774e-06,14809
14810,4.72443981577131e-06,2.91153136862315e-06,3.81798559219723e-06,14810
14811,4.72555669398427e-06,2.91233864646916e-06,3.81894767022672e-06,14811
14812,4.72667357219723e-06,2.91314592431518e-06,3.8199097482562e-06,14812
14813,4.72779045041019e-06,2.91395320216119e-06,3.82087182628569e-06,14813
14814,4.72890732862314e-06,2.9147604800072e-06,3.82183390431517e-06,14814
14815,4.7300242068361e-06,2.91556775785322e-06,3.82279598234466e-06,14815
14816,4.73114108504906e-06,2.91637503569923e-06,3.82375806037414e-06,14816
14817,4.73225796326202e-06,2.91718231354524e-06,3.82472013840363e-06,14817
14818,4.73337484147497e-06,2.91798959139126e-06,3.82568221643312e-06,14818
14819,4.73449171968793e-06,2.91879686923727e-06,3.8266442944626e-06,14819
14820,4.73560859790089e-06,2.91960414708329e-06,3.82760637249209e-06,14820
14821,4.73672547611385e-06,2.9204114249293e-06,3.82856845052157e-06,14821
14822,4.7378423543268e-06,2.92121870277531e-06,3.82953052855106e-06,14822
14823,4.73895923253976e-06,2.92202598062133e-06,3.83049260658054e-06,14823
